Comp1	Comp2	Comp3
Otu187	-0.0175532598321585	-0.00625139422323176	0.0171449224390284
Otu188	-0.00248575745717672	-0.000392080391161531	-0.00267496617969425
Otu189	0.0084627828332653	0.00290390739447271	-0.00144754263643466
Otu19	-0.0590259810721695	0.000927219599173069	-0.0390034344131251
Otu190	0.00288735379194952	0.00147392594589737	0.000605655137613447
Otu191	-0.00799483551101715	-0.00519003301806166	0.0109463419152987
Otu192	0.00193668669046746	-0.00331419413086189	-0.00680669376600567
Otu193	0.00428489691696653	-0.000779692706214455	-0.00282444591859674
Otu194	-0.00222758993417517	-0.00358017784159175	0.00194341876120753
Otu195	-0.00953179186138975	0.00323223517901997	-0.0144847491439963
Otu196	-0.0046129768704862	0.00338955050843278	0.00156870348386111
Otu197	-0.00782699681721051	0.00198663555026378	-0.0133791473412344
Otu198	0.0016778562338651	-0.00134811410321784	-0.00136072644702144
Otu199	0.00137500886979867	-4.8154291028209e-05	0.005951635793683
Otu2	-0.0723081237256791	-0.0326350048184058	-0.0234978481397091
Otu20	0.0721866107101262	-0.0750048344913934	-0.011577514102467
Otu200	-0.00167407382948903	-0.0044706006734239	0.00236674630876257
Otu201	0.00454412992673441	0.00833266041502619	0.00238954917818491
Otu202	0.00280227162177152	0.00584241670986742	-0.000303005823450651
Otu203	0.00135502238810521	-0.00847051149321056	0.0040176092967495
Otu204	-0.00460547499981922	-0.00235832803887663	-0.00120370728390207
Otu205	-0.00281397342536621	-0.00372894385092671	-0.00292806937001671
Otu206	0.0192308217874441	-0.00255878192346057	0.00107761804882288
Otu207	0.00247092658526396	0.00145657595277487	-0.00311516444569156
Otu208	-0.00354853146535392	-0.00233471700465381	-0.00954844630237807
Otu209	0.0178187121294908	0.00149736419787765	-0.00597041702741263
Otu21	-0.0354226011690551	-0.00565055288766883	0.00392733875299115
Otu210	-0.000996321454672445	-0.000395879684916237	-0.00197224969874275
Otu211	-0.0032729813813175	0.00242216592581083	0.00798583876967308
Otu212	-0.000963646893223479	0.00712043472477213	-0.000197276369110961
Otu213	-0.00176189042153322	-0.000690912830623629	0.00200025810778058
Otu214	0.0125139300112912	0.00230010219632956	0.00298920540804527
Otu215	-0.0051252119829698	0.000712715520295727	-0.0060024156214229
Otu216	0.0124343533728092	-0.00501378995529581	-0.000105694178774289
Otu217	-0.000551950117230568	-0.00571567341589068	0.000898742616292497
Otu218	-0.0127119790779926	0.00497209714412387	-0.0115859625862114
Otu219	0.00851064484609373	-0.00915464437200057	-0.00143943070063781
Otu22	0.00983041235074238	0.0122435956937084	0.0089757714164155
Otu220	-0.00171863909396728	-0.00271487989307759	0.00740309370165015
Otu221	0.0123718340737263	0.00141387690579469	0.00142423889274801
Otu222	0.0029364514480419	-0.00315865239457246	-0.000496650775785093
Otu223	0.0013424352156074	-0.00618080568510011	-0.00222263435590602
Otu225	-0.00685566683677571	0.000761159422465288	-0.0147959956197044
Otu226	-0.000978374602151313	0.000248329443782972	-0.0016723934176543
Otu227	0.0051414086532084	0.0135126905487456	0.000387808303587735
Otu228	-0.0206895768189409	-0.00133591051658659	-0.00635709057759309
Otu229	-0.00138363063144377	0.000351190867334446	-0.0023651214528702
Otu23	-0.0495279111306109	0.0327610669709509	0.000361752400778589
Otu230	-0.0101499751896983	-0.00423404249452397	-0.0010098635826046
Otu231	0.0158467077831473	-0.00220702791071729	-0.000781341890004749
Otu232	-0.00902387231087724	-0.000378686995795781	-0.00367094601204719
Otu233	-0.00272146792701415	0.00706996269143628	0.00250416941957824
Otu234	0.00382003204812067	-0.00474480228530893	-0.00111257417597417
Otu235	-0.00217479996482859	-0.000704475275228832	-0.00172008713605112
Otu236	0.0055352263733811	0.00755908073818899	-0.0017688868412855
Otu237	0.0125537241417797	-0.00557127653600394	-0.000228381898075159
Otu238	-0.00571149296093609	-0.000826544144133819	0.000260930848562948
Otu239	0.00327681869064226	0.00600876687748119	0.0017231284174377
Otu24	0.0180392804968019	0.0020965544162302	0.0288851754044013
Otu240	-0.0106712716717495	-0.000609576270111104	-0.00362878140960938
Otu241	-0.00455198509193258	0.00192620975903588	0.00115286833343634
Otu242	-0.0136475498997525	-0.000794430010785876	-0.00457551991577041
Otu243	-0.00249168932954753	-0.000977098295485521	0.00282879214427004
Otu244	-0.00135634197962438	0.00550709100660722	-0.00362681468655353
Otu245	0.00243624785373145	0.00980090683005884	0.00134507841927042
Otu246	0.0110592939237715	0.0164589732813137	0.00490290304667677
Otu247	-0.00251185148259656	-0.000206198776971267	-0.00240942835536403
Otu248	-0.00222421926692508	-0.000240219703959788	-0.000257997345519279
Otu249	0.00612092986359465	0.00153508910320278	-8.24751858313663e-05
Otu25	0.00552216347062075	0.014525336100797	0.0079731410431511
Otu250	-0.0103303972774887	0.0131596207537733	-0.000851670248944561
Otu251	0.00912590996990313	0.000500343962026535	0.00843871853122785
Otu252	-0.00887717208935943	0.00202118371369689	-0.00687335283858607
Otu253	-0.00293512380645394	0.000744988331348917	-0.0050171802529629
Otu254	0.0113977981625834	-0.00509884234019185	-0.00350862707757011
Otu255	0.000162580443101335	-0.00156758796707134	-0.0032107799002551
Otu256	-0.00357652536137056	0.00362293276538494	-0.0107316409352949
Otu257	-0.000337018679426883	0.00117798293526248	0.001892305907772
Otu258	0.00156219837565903	0.00097176839890392	-0.00652586923763203
Otu259	0.000571807305919999	0.00284451501826772	0.00237021574340898
Otu26	-0.00646640439045318	0.0165433233917679	0.0409010741281558
Otu260	0.000779924429384278	-0.00109614249567962	0.000327477375078837
Otu261	-0.000978374602151313	0.000248329443782972	-0.0016723934176543
Otu262	0.000949725411866322	-0.00200410346229794	-0.0024349245820028
Otu263	-0.00813520732679937	-0.00255817174133808	0.00645269342574264
Otu264	0.00728883785732175	-0.00621738644182652	0.00146747364349316
Otu265	0.00840871727881253	-0.00904500395731556	-0.00142219138772567
Otu266	0.000793175304660593	-0.0029604820450952	-0.00410793555787288
Otu267	-0.00028983934485348	8.22880914935308e-05	-0.0014012210340451
Otu268	0.00543924482067163	-0.000890297185055782	0.00205446850479272
Otu269	-0.00289368498125956	-0.00515693220447483	-0.00232917226414191
Otu27	0.0583130556625128	-0.0503090324584649	-0.00854241813881089
Otu270	0.00796524483725078	0.00325223034725411	0.00549480397246482
Otu272	-0.00508495652692452	0.00536427339800312	-0.00212150168064165
Otu273	-0.00134121450136756	-0.00485008961096067	-0.000690396870968078
Otu274	0.00947799892786513	0.0102401818647066	0.01114611315605
Otu275	-0.00521760726398837	0.000743317854271898	-0.00097188499934114
Otu276	0.00461350697882994	-0.00244683680366428	-0.00184097712848986
Otu277	-0.00196236427137554	0.00220866447139005	-0.00050880846978047
Otu278	0.0066961395561083	-0.00720283567344412	-0.00113253801881317
Otu279	0.00730543375652496	-0.000379509400632927	0.000550907829244259
Otu28	-0.000294074026295697	-0.00618990093319169	0.00217801227114258
Otu280	0.00424110785909463	-0.00530284106371311	0.00313189024686837
Otu281	0.00508608310196777	-0.00547094643084859	-0.000860224377278281
Otu282	-0.00364236321734298	0.000119731277634682	-0.00268211445030729
Otu283	0.00301006906615068	0.00303140391267508	0.00218413131742677
Otu284	0.0108916919248156	0.000957842188449057	-0.00997699294022718
Otu285	0.000601311566803382	-0.00120163690020557	0.00813075384275365
Otu286	-0.00470286055651359	0.00266268677874115	0.00348821936208579
Otu287	0.00500439079324343	0.0127921629768441	0.00313218170566693
Otu288	0.00138059735540599	-0.00331373373636536	0.000970178113841629
Otu289	0.00933598095743824	-0.000517133840019268	0.0026518888605783
Otu29	-0.0295503310064262	-0.0182470911673435	-0.00196780107802904
Otu290	0.00131322101008988	-0.0014125922943113	-0.000222108979146695
Otu291	0.00863280759430219	-0.00202402150437941	-0.00243920726824162
Otu292	0.00536874561837389	-0.000328803484078653	0.00134645693125716
Otu293	0.0062979867172656	-0.00677455465464677	-0.00106519724380253
Otu294	-0.0075781772454578	-0.00297172845009879	0.00860343543058387
Otu295	-6.63949962928711e-05	0.00698427535161497	-0.000957887128961444
Otu296	-0.0032184318093201	0.00189358666649232	-0.00608986903414714
Otu297	7.23205602258861e-06	0.0024627169912599	-0.00625443288366891
Otu298	-0.00865497354809218	6.75768323665526e-05	-0.00541793573650835
Otu299	-0.00160317695151405	0.00628653995110046	0.00627716592593481
Otu3	-0.136141462903265	-0.0212297496163991	0.0129481740223505
Otu30	0.0414639554869712	-0.0585616847066335	-0.00667796905054083
Otu300	-0.00430711318375006	1.39517524799281e-05	-0.00982927773651965
Otu301	-0.0126234964080668	-0.00105435359571454	-0.00282504487782964
Otu302	0.00367482693355616	0.00133535698529171	0.000641710140639863
Otu303	-0.00258853588635413	0.000657017951464739	-0.00442473707737465
Otu304	-0.00516205466638765	-0.00074054175013017	0.00553272226948055
Otu305	-0.00568100833770333	-0.00834781520943193	-0.00411401993546818
Otu306	0.00149352928542588	0.00275641744527122	0.000784324249541231
Otu307	0.0015982191784589	0.000502825898014973	-0.00844824698777999
Otu308	0.000103490172127495	0.00408738516170746	0.00132938712948419
Otu309	0.00888956353821939	-0.00427397814414412	-0.000240273786575391
Otu31	0.00197638906097715	0.0132301648980062	-0.0140336018668392
Otu310	0.00856477727202855	-0.00335430461781139	-0.00237660982372979
Otu312	-0.00622922332386882	-0.0024427457387138	0.0070719803606751
Otu314	-0.00583482831771526	0.000676219189005079	-0.00642982437065567
Otu315	-0.0099534408306794	0.00433794058672993	-0.000849253748472897
Otu316	-0.00415512902250234	0.00200962064468443	-0.00891029742728057
Otu317	0.00430676219399644	0.00127979740015657	0.000683934842900709
Otu318	-0.000956672857704023	0.00145981581522371	0.00205416688951326
Otu319	-0.000337018679426883	0.00117798293526248	0.001892305907772
Otu32	-0.04013141982992	0.00581701121521558	-0.0136134185398375
Otu320	0.00694891241832571	-0.00747473582934772	-0.00117529024555317
Otu321	0.0047597302434775	-0.00138053564075797	8.82214483727289e-05
Otu322	-0.00226313748982341	0.00203775401221004	-0.0059644108589923
Otu323	0.00915010206834074	-0.0120059417383066	0.000393736758626879
Otu324	-0.00359568210186529	-0.000956704961429626	-0.0104190645426251
Otu325	-0.00148536204914328	0.00106785997374904	-0.00544827086017166
Otu326	-0.0058796855074988	-0.000307142452265468	-0.00212588657925824
Otu327	-0.00560187087580883	0.00159210466665283	-0.00298659725121488
Otu328	-0.00526870847569948	0.00133729498123535	-0.00900611417643533
Otu329	0.00229445360043723	0.00731811454079589	0.00479107633969967
Otu33	0.0385080706891581	-0.0607070286933181	-0.0124944946098926
Otu330	0.00100375871974309	0.00846530077756831	0.00113876362275241
Otu331	0.000565461696612316	-0.00583441218583266	-3.26100152197261e-06
Otu332	-0.00976859074265469	-0.00273604113130156	0.00626966381873264
Otu333	-0.000627928098107313	0.000371801881036501	0.00138214666232715
Otu334	0.000829214941964656	0.00788346071574981	-8.35934700168699e-05
Otu335	0.00388937164581625	0.00172877184356527	0.000754529348965942
Otu336	0.00468374947436552	-0.00228706952951196	0.0015055080424967
Otu337	0.000611968009130961	0.00497825610448034	0.00123236906166759
Otu338	0.00193474735783853	0.00188867327431044	0.000285123998660732
Otu339	0.00489527613130741	0.00370265688393681	-0.00197720115896055
Otu34	0.0566745637983699	-0.0572237587362184	-0.00869228891115814
Otu340	-0.00401613920369908	-0.00274871028210478	-0.00471079017263396
Otu341	-0.0103950725335622	0.00217444911648191	-0.00116706856166733
Otu342	0.00583017704326965	-0.00427770570520783	0.00181019101507162
Otu343	0.00390036974093343	0.00244863307079015	0.00324001309702846
Otu344	-0.00480062112633252	0.00200173952612261	0.00290321834709341
Otu345	0.00679227355098585	0.00391184442717522	0.00153094893766285
Otu346	0.00273937395019964	0.00324496659301398	-0.000630071822593788
Otu347	-0.000938945232610426	0.0021166125699561	0.000417869225630036
Otu348	-0.00326059800593646	0.000925293845637284	0.00127547414716938
Otu35	-0.0401797698351396	0.0145991063351792	-0.022948795378338
Otu350	-0.00576498784882251	0.0059675111014892	0.000323006399727851
Otu351	0.00816014537741792	0.0044068382933682	-0.00416467163521538
Otu352	0.0025417068669751	0.000893216646863605	0.000420732724521114
Otu353	0.00208680787136901	-0.000251076214542423	0.00244331818784139
Otu354	0.000477902006472841	0.000902893071394591	-0.00356031729226947
Otu356	0.0022828738696289	0.00418657239116377	-0.00315379899958047
Otu358	0.00353526800552663	-0.00115865250561736	3.36918773435908e-05
Otu359	-0.00128165427155218	0.00463698888360545	-0.00388838262508807
Otu36	0.0309158489891897	0.0588694402360771	0.0172915481054524
Otu360	-0.00573251594476059	0.00195832861054205	-0.00473615373354603
Otu361	0.0066961395561083	-0.00720283567344412	-0.00113253801881317
Otu362	0.00550665289211671	-1.08888903898256e-05	0.000480993756823455
Otu363	-0.00179561288501017	-0.000679912870786939	0.000938792828132274
Otu364	-0.00726446030874549	-0.00284870657875571	0.00824727545687744
Otu365	0.00131322101008988	-0.0014125922943113	-0.000222108979146695
Otu366	0.00537761437599758	0.00604036575425677	0.00191516878005339
Otu367	0.00614630992602877	0.00362926641477704	0.00140671887611736
Otu368	-0.00612741886932369	-0.000989646538687794	0.000733127734544267
Otu369	-0.000613623057194414	-0.00234090518141303	0.000894564913864324
Otu37	0.0291093107366212	0.0206908044111163	0.00463004787461432
Otu370	-0.00482513563863015	-0.00189214271301154	0.00547793243232012
Otu371	0.00402124935788813	-0.00139025264373867	-0.00162474590777318
Otu372	-0.000874491107779773	-0.000857310777197861	-0.00396169434614491
Otu373	-0.000978374602151313	0.000248329443782972	-0.0016723934176543
Otu374	0.00170708089628476	0.000917246691428632	0.000361553936984967
Otu375	0.00601793468294322	-0.00647331111479287	-0.0010178312094691
Otu376	0.00195067229827182	0.000697950488405956	-0.000648681054215978
Otu377	-0.00365168603361904	-0.000101191097611079	0.000683023398313058
Otu378	0.00479633298174773	0.0031961813355777	-0.000461083142427404
Otu379	0.000839277368542449	0.00358139360979345	-0.000716573746380337
Otu38	-0.00214828274832876	0.00242356464328657	-0.00164932272371388
Otu380	0.00527470163748071	0.00585165264167687	0.00186105169851904
Otu381	0.00669001040842076	0.00610354015017879	-0.00429716084044571
Otu382	-0.00630519919640225	-0.000909989183807743	-0.00152986402052486
Otu383	0.00571776495395699	-0.00695450622966115	-0.00280493143646747
Otu384	0.00475410341873566	0.00017441177143802	0.000459168895488869
Otu385	-0.00706712310657462	-0.000875345883361725	-0.000326159176738587
Otu386	0.00371434992572479	-0.00399541436143753	-0.000628219061268198
Otu387	0.00355983954535724	-8.98493502115684e-05	0.000291162534449983
Otu388	-0.00143786724874499	0.00299771017258149	0.00222503760621578
Otu389	-0.000978374602151313	0.000248329443782972	-0.0016723934176543
Otu39	-0.0148985536270735	-0.00296866351119169	-0.00136604664345883
Otu390	0.000908825985346881	0.00166653208300524	0.000477909835636981
Otu391	3.4334877567108e-05	0.000809221305807377	-0.00348378451050792
Otu392	0.0074790439694415	-0.00156821593390479	0.000282199323781199
Otu393	-0.0052200694833762	-0.00114822120596936	-0.00525147385417941
Otu394	-0.00222421926692508	-0.000240219703959788	-0.000257997345519279
Otu395	0.00632337491972775	-0.00415773515237384	-0.000437868945782953
Otu396	0.00166810998507431	0.00762577833886111	-0.00171198565355026
Otu397	-0.00479303710513843	0.00121656085075488	-0.00819302104488462
Otu398	-0.000442250148173641	0.00526646800344159	0.000688635346587861
Otu399	-0.00623131896166195	-0.00054759121681098	-0.00127503999074706
Otu4	0.0112241289815634	0.0169149899939367	0.00739892957446065
Otu40	-0.0112816032618201	-0.0044240006917195	0.0128079011710514
Otu400	-0.000322118232664621	-0.00186689812760809	-0.00333399524656907
Otu401	0.000306899432163338	0.00260516171769886	-0.000996526846504984
Otu402	-0.00226142867694394	0.00139192826211569	-0.00740806857165644
Otu403	0.000903900524643465	0.00137435919325202	-0.00244291277761838
Otu404	-0.00168432192630815	-0.00249270825926926	-0.000229425124540592
Otu405	-0.00124584466477376	-0.000488549147742761	0.00141439607213502
Otu407	-0.00941562755668541	-0.00250663006262028	-0.0038542222408212
Otu408	-0.0011819194302517	-0.00270747524110366	-0.00128111629853976
Otu409	0.00467382319242771	0.0040698162688321	-0.00651030229352427
Otu41	-0.01915100681013	0.0218706452941416	-0.0275711580885811
Otu410	-0.00362079379120711	0.00280817719807101	0.0010649960423233
Otu411	-0.0161545416135086	-0.00233781987706822	0.000738023889758482
Otu412	-0.000354909785174947	-0.00258403990453577	-0.00133542941743451
Otu413	-0.00294043918453483	-5.84299340953332e-05	-0.00148227429748598
Otu414	-0.00208509330005442	0.000184350366009119	0.00701173944503076
Otu415	0.00648869100228349	0.00178989370574393	0.0009974024856517
Otu416	-0.00413199930012068	-0.00162033421471064	0.00469102107622431
Otu417	-0.00127888613252277	0.00222181360011868	-0.00326167553136123
Otu419	-0.000334068089513144	0.00228668579865268	0.00665512414040963
Otu42	0.0577357316933921	-0.0233860860701882	0.00179651330642535
Otu420	0.00352659228605122	-0.0017998089518525	0.00219980316327252
Otu421	-0.00123048338717714	0.00148405828507413	-0.00114897745833102
Otu422	0.00590326071082201	0.00318358228885859	0.00127891045914431
Otu423	0.000246661284534304	0.00356303749765738	0.00371423643317091
Otu424	-0.000313131540713654	-0.0015747527168134	-0.00211499335480984
Otu426	-0.00176189042153322	-0.000690912830623629	0.00200025810778058
Otu427	0.00213148658152415	-0.00330598057391782	0.00267848291863882
Otu428	0.00324335088020524	-0.000553490676873592	-0.00149317762229008
Otu429	0.00131322101008988	-0.0014125922943113	-0.000222108979146695
Otu43	0.0175557814725781	0.00906647101873831	0.023492272646835
Otu430	-0.00432108026112522	-0.00252740113646511	0.00135393375277478
Otu431	0.000908825985346881	0.00166653208300524	0.000477909835636981
Otu432	0.000948932461281426	0.00167034190946993	-0.000727744948520042
Otu434	-0.00272484233849328	-0.000249497208862194	0.0025613492406749
Otu435	-0.00183230004288711	-0.00175231425760048	-0.000586972324236318
Otu436	-0.00247654537031599	0.00168059142680789	0.0015124982522173
Otu437	0.0018571749628624	-0.00199770718071877	-0.000314109530634099
Otu438	0.00181765197069376	0.00333306416601048	0.000955819671273962
Otu439	-0.00352757979466824	0.000895364542766959	-0.00602990022010104
Otu44	-0.00465786311409432	0.00454769750838893	0.0291685823610018
Otu440	-0.00467940144741718	-0.000421816778372082	-0.000910793222728171
Otu441	-0.00222421926692508	-0.000240219703959788	-0.000257997345519279
Otu442	0.00227041730363633	-0.00184128443199416	-0.000771018407958681
Otu443	0.00409267494309075	0.00168365342582913	-0.00208899089352225
Otu444	-0.0038753199609913	-0.000625907428151074	0.000463670691399838
Otu445	-0.0008446452476369	-0.00225878424019624	0.00222769687981701
Otu446	-0.00258853588635413	0.000657017951464739	-0.00442473707737465
Otu447	0.00228942334075287	-0.00164720165336012	0.00144808794947861
Otu448	0.00138237031676551	2.00157696209174e-05	-0.00220132114786732
Otu449	0.0221809008556485	-0.00662164047118237	-0.0239910844926474
Otu45	-0.0130101531745575	0.0144126481571643	0.00483488520073614
Otu450	-0.00569428319862392	-0.000968988555662337	0.000898401381096461
Otu451	0.00129757829066194	0.00333906236469325	-0.00112801522868772
Otu452	0.000878800360711083	-0.00174937773693579	-0.0019865029482884
Otu453	0.00353526800552663	-0.00115865250561736	3.36918773435908e-05
Otu455	-0.00214828274832876	0.00242356464328657	-0.00164932272371388
Otu456	0.00535291997622039	0.00217441166039311	0.000989511548617553
Otu457	0.00883915488185399	0.0154415305591667	-0.00334896351261741
Otu458	0.00259578319147403	-0.000835155680064657	0.00204134024285791
Otu459	0.00363530394138753	0.00666612833202095	0.00191163934254792
Otu46	-0.00300446142672905	-0.00331455840833314	0.00863342931936492
Otu460	0.00128527403431465	0.00235683227391589	0.000675866571149315
Otu461	0.00259849504440453	0.000944239979604592	0.00045375759200262
Otu462	0.000611330298088633	-0.00248625632846153	0.00110028654150092
Otu464	-0.000819956970921826	0.0120696272590977	0.00947810897776382
Otu465	-0.00537432924619371	-0.000435411153237661	-0.00126205131297205
Otu466	-0.00250205967968416	0.00484984399348357	-0.0035786965384161
Otu467	-0.00169459451976106	0.000430119213647427	-0.002896670369621
Otu468	0.00353938093917188	0.00266956094902911	0.000948526261221285
Otu469	-0.00376700420581179	-0.00173267263833208	-0.00181805391225131
Otu47	-0.00190366040081323	-0.000189256237859694	0.00278188038990948
Otu470	-0.00019978941183619	-0.00375651489667442	0.000280761665524316
Otu471	-0.00262947529621753	-0.000137358280408314	-0.000950725380735182
Otu472	0.0163643087215675	0.0223674565484676	-0.0009107429551932
Otu473	-0.00313624085987809	-0.000597862502101963	0.00077741244130941
Otu474	-0.000978374602151313	0.000248329443782972	-0.0016723934176543
Otu475	-0.0266351222104883	0.000657729616032356	-0.0334344944687837
Otu476	0.00131322101008988	-0.0014125922943113	-0.000222108979146695
Otu477	0.0050485889910225	-0.000850849674465194	0.000240118993983556
Otu478	0.000512675089509366	-0.00313759445475109	0.00161555407108125
Otu479	0.00190306793804551	-0.00119057163775438	-0.000124744351106066
Otu48	-0.0246618596802085	-0.0269116173311487	0.0393466870699853
Otu480	-0.00385246077748784	-0.000416072732237508	-0.000446864510657295
Otu481	-8.91470282621007e-05	0.000862595555319956	-0.00216478202011424
Otu482	-0.0027335372319961	0.00178626336063992	-0.00220420461467031
Otu483	-0.020704245098864	-0.00322363306158022	0.00194728357564548
Otu484	-0.00109976569876926	-0.000786963226065268	-0.0043452527897634
Otu485	-9.83565971291171e-05	0.00270802314125034	-0.00168925488172089
Otu486	0.00245293314257073	0.00113714050327287	-0.00115873883152826
Otu487	-0.00596591095764414	-0.0143987859318485	0.0147178012191782
