CS1	CS2	CS3
Otu332	-0.00447361478792109	-0.0103443774819816	0.00556123436386935
Otu333	-0.00880714527704763	-0.00153878104988497	0.0225546324698904
Otu334	0.0711647768123642	0.185511041026905	-0.044158157689939
Otu336	-0.00235213326563595	-0.00176544619516486	-0.0040537757242143
Otu337	-0.0971410897991922	0.109725632180348	0.18327480945432
Otu338	-0.00161232950848807	0.00347034182184685	0.00694962991731938
Otu34	-0.00248937563550809	0.0913913687941524	-0.140815640936607
Otu343	-0.00697250701393825	0.00467921830807475	0.00272728197676866
Otu344	0.0184151162939977	-0.00794145985694227	-0.00430541279616449
Otu345	0.0050965903914562	-0.00642391170486163	0.011714216997802
Otu346	-0.00989354629916017	-0.00288136150490226	0.0174984079777618
Otu348	-0.00752721291363472	-0.0140639680512422	-8.80433475741895e-05
Otu349	0.016770554509666	-3.06177835720334e-05	-0.0155579879103832
Otu35	-0.100533922818882	0.0555759978587241	0.100981259118761
Otu350	-0.00886252437071526	-0.0179828142654676	-0.0210294351055377
Otu351	0.00317212796369407	0.00428990124702866	-0.00336277221401219
Otu352	-0.00621340384750278	-0.0104953340023561	-0.0120358750997909
Otu353	0.000835502664796767	-0.0111533924254224	-0.00252584322634791
Otu354	-0.0083597407733887	-0.00266318009399025	-0.0186196602676584
Otu356	-0.010354114827723	-0.0263874146629408	-0.0197880285154252
Otu358	-0.01988410632209	0.0135854037012712	0.00841597350929493
Otu36	-0.132025175523159	0.0295780805950707	0.0408248096451953
Otu360	0.000690966154575529	-0.0118659898305584	0.0209141267737794
Otu361	-0.0115314930860501	-0.0182560993960531	-0.0167231627949797
Otu362	0.00728321954690906	-0.01005300911492	0.00246951548566104
Otu363	0.00317212796369407	0.00428990124702866	-0.00336277221401219
Otu364	-0.00526135047267514	-0.0128515957647154	-0.00246776303700158
Otu365	0.00317212796369407	0.00428990124702866	-0.00336277221401219
Otu367	0.0062505148058154	-0.0183313823748738	0.0148526386700066
Otu368	-0.00130871175419797	0.00202363822633929	0.0166856754704596
Otu369	-0.00655575660972121	0.0109769260722545	0.0202715026426428
Otu37	0.0283585397975434	0.143953111979038	0.17123929450715
Otu371	-0.000849541880958619	-0.0152052404961308	0.000411970298307767
Otu372	0.00692857861163822	0.00729881201993303	2.82417086648533e-05
Otu373	-0.0104764801867273	0.00229613855953446	0.0109805514273739
Otu376	-0.0106757875203307	0.00444916894892612	0.0164010833793139
Otu377	-0.00013236230402088	-0.00363791260690544	0.00960100040320152
Otu379	0.00265344023723446	-0.00767060494638375	0.00771325695818556
Otu38	-0.0136775228242766	-0.0172207144725718	-0.00843015660832379
Otu380	-0.00280538159403329	0.0030580837814522	0.0187207163790945
