Comp1	Comp2	Comp3	Comp4	Comp5	Comp6	Comp7	Comp8	Comp9	Comp10	Comp11	Comp12	Comp13	Comp14	Comp15
Otu152	0.00735652323109169	-0.00250785428248585	-0.00700403313017663	0.00294419274613914	0.00607419194860981	-0.00107595503064511	0.0047712720531961	0.000701143611991708	0.000539235966796497	-0.00455014222829668	-0.00548318904068991	-0.00414105890552829	-0.000661393479868144	-0.00407482526215977	0.000692220637951937
Otu153	-0.00940271810999823	-0.00561986700139199	0.0062361302364796	0.00221274943553931	-0.00237519691195176	-0.00643659776377902	-0.000365991325730328	0.00130595058427609	0.0028177929801873	0.00196091491819426	-0.0048002262272916	-0.000481210026645844	-0.00235868845885835	0.000956830018492896	0.00286385398666084
Otu154	-0.00265374635106503	0.00130965393280835	-0.00960626543569473	0.00175644673647954	0.00160362648680634	-0.00229662336752101	0.00629122307475355	-0.00294219291485705	0.000193855362188145	-0.00103981057208993	-0.00216672618352293	0.00244093603497509	0.00439480416635744	0.00507923720925154	-0.00149538391077853
Otu155	0.00777229536497592	-0.00329210031182006	-0.00177389448402033	0.00311892332135205	0.00220360900301417	-0.00620355972385847	0.00817097130305397	0.00091408524047984	-0.00732823401968733	0.00097841477792539	-0.00160187123469055	0.00191445859364678	0.000543069417914628	-0.00497798070015763	-0.00213456291415251
Otu156	0.00414682720553884	-0.000258384637451026	-0.000978696944163393	0.00163043904425474	0.00419292783895053	0.00139133345529017	0.00135342526051198	-5.29560429855943e-06	0.00103878042085349	0.00285985440254054	-0.000326624664820059	0.00266184471643773	0.00510460669882435	0.00500371628959136	0.00357226427342254
Otu157	-0.00249857025053095	-0.00113915883072027	0.00175296754550725	0.00382587401165633	0.00292988994828369	0.000731678004578174	-0.00131511690852666	-0.0121187275002545	-0.00260368737957347	-0.00346456169617374	-0.000820816661872618	0.0032994269527702	0.000357656764292701	-0.00631090194887575	0.00355570399367636
Otu158	0.00341698621678638	0.00110817534899755	0.00282193946599656	0.00505949596475356	-0.00142366136252827	-0.0061978105776017	0.00210081269874075	0.00782250910598417	-0.00609866231376381	-0.00138567701943465	0.00244985691301554	0.00655950676484951	0.00445571885371657	0.000941448710036881	-0.00138087497978262
Otu159	0.00641255481043298	-0.00292403060686939	-0.00114517809377147	0.00289854745807901	-0.00892368339691823	-0.0036580835240215	0.00198654877592276	0.00397532061354757	-0.00644751980876829	0.0027661537852883	0.00381548013272875	0.00434036859405447	0.00272792302200489	0.00189392603873669	-0.000981256799241896
Otu16	0.0881893762615241	0.0212580184525358	0.0085228217926321	0.00836092858256299	-0.010856952753807	-0.0153357873617655	-0.0149526706242532	0.00208070102528531	-0.0254158572609079	0.00530047891070135	0.00772608448748182	0.000339449255146441	-0.00763127754003641	-0.0107241097694426	-0.00637699332519035
Otu160	0.0034808087847798	-0.00882284442650083	-0.00406997020520192	0.00443620331835807	-0.0110327620169926	0.00435843063230386	0.000491410938571412	0.00117197703706862	-0.00181041902904719	0.0034841088008576	0.00932424435153475	-0.000961026765455419	0.00572721340411118	-0.000629824269648394	0.00207727824924501
Otu161	0.00846606509633659	-0.00707830238196703	0.00206130707832941	0.000382457769123764	-0.00117911149437813	0.0043866650011758	0.00116954174560383	-0.000135609181095505	0.00463083877226872	0.00154988829174428	8.2726846003244e-05	4.09432181379934e-05	0.00122385467022619	0.00113994903159192	-0.00144348968486028
