CS1	CS2	CS3	CS4	CS5	CS6	CS7	CS8	CS9	CS10	CS11	CS12	CS13	CS14	CS15
Otu151	0.0104621418390364	0.0311784367737952	-0.0129452717918343	-0.0412512695929645	-0.0160900177479691	-0.0104910037228468	-0.0470456516144108	-0.000648907114260285	-0.0240276087529798	-0.0340582378900392	-0.043343446014809	0.0399062308729932	0.0378141520229464	0.0180215038147163	0.0160734752825394
Otu152	0.0188517517848295	-0.0119699025052397	-0.0344158251930849	0.016302543202662	0.0390758340557777	-0.00739396498149778	0.0344793336785449	0.00555584925406633	0.00447727567420348	-0.043344439169869	-0.0542845871226214	-0.0436941280884978	-0.00714747766308188	-0.0448678461901484	0.00984480284846076
Otu153	-0.0240953100186299	-0.026823432513151	0.0306425689472118	0.0122524054570987	-0.0152798596367151	-0.0442323118623596	-0.00264481607894396	0.0103483287238215	0.0233961321980867	0.0186795825546704	-0.0475231287686766	-0.005077457969425	-0.0254896269573447	0.0105356424724582	0.0407299007566022
Otu154	-0.00680046347148568	0.00625093331809568	-0.0472024540502004	0.00972577248625524	0.0103162763073755	-0.0157824000738754	0.0454631756944742	-0.0233138832498143	0.00160958087160837	-0.00990518621810431	-0.0214509905471937	0.025755386291571	0.0474933085504884	0.0559274126388394	-0.0212674384108684
Otu155	0.0199172052362517	-0.0157130819143507	-0.0087164125780601	0.0172700589181224	0.0141760188769318	-0.0426308740164895	0.0590470723309715	0.00724319485282998	-0.0608463194807606	0.00932033279332534	-0.0158588219288969	0.0202002919831096	0.00586878560523686	-0.0548124785782391	-0.0303578799956646
Otu156	0.0106266173187623	-0.00123326101549839	-0.00480903821002975	0.00902804444210582	0.0269734894499308	0.00956124610508474	0.0097804528113011	-4.19622723344869e-05	0.0086249927592115	0.0272428374688419	-0.00323364468053988	0.0280862906433068	0.0551639280839884	0.0550958528075707	0.0508049537478348
Otu157	-0.00640281077084	-0.00543716604147689	0.00861358355879269	0.0211845764665916	0.018848250827343	0.00502809261492977	-0.00950361962383019	-0.0960285767294679	-0.0216184136177888	-0.033003250482189	-0.00812623698772148	0.0348137003558493	0.00386508759406255	-0.069489256531502	0.0505694324699675
Otu158	0.00875633420673382	0.00528928294552358	0.0138662073068686	0.0280153708201517	-0.00915854415277558	-0.0425913658726681	0.0151814068090051	0.061985420159434	-0.0506371868790812	-0.0131998935999093	0.0242540372118586	0.0692122317791899	0.0481515950025105	0.0103662790917959	-0.0196388856225867
Otu159	0.0164327478885643	-0.0139562978323726	-0.00562707919247025	0.0160497967472629	-0.0574068739569684	-0.0251383568138457	0.0143556848886585	0.0315003683806136	-0.0535337502990368	0.0263502498307211	0.0377739600336092	0.0457971319960529	0.0294798322932876	0.0208539941554488	-0.0139554922269146
Otu16	0.225993200743888	0.101463793214977	0.0418787203765902	0.0462960176810254	-0.069843773089238	-0.105387559411851	-0.108054647500901	0.0164874371548908	-0.211027836531972	0.0504921108371754	0.0764896674845756	0.00358167791675535	-0.0824688894257964	-0.118083028523924	-0.0906939761839464
Otu160	0.00891988527186161	-0.0421111339449238	-0.0199986751233087	0.024564083431074	-0.0709747702081686	0.0299511434508748	0.00355115397642036	0.00928672476767506	-0.0150319073243998	0.0331894552747882	0.0923117461567241	-0.0101402147480264	0.0618922489011362	-0.00693498656735742	0.0295431741037353
Otu161	0.0216950525101055	-0.0337844945802705	0.0101286762581696	0.00211773984991647	-0.00758533241579978	0.0301451700865314	0.00845162875813173	-0.0010745646893848	0.038449849533241	0.0147641623955896	0.000819011098453345	0.000432009845425893	0.0132258242401241	0.0125519634643095	-0.0205293956610159
Otu162	0.00742479514697023	0.0192583674041754	0.0118079898705017	-0.051921005804096	-0.0357013240916256	0.0116272920145495	-0.0217797208409673	0.0167423786852973	-0.0138144539661473	0.0194916307313617	0.0366006712848507	-0.0193262386485863	-0.0382658918526687	-0.0405896720195863	-0.0300112787458169
Otu163	0.0102231026994941	0.0648134489505946	0.0162004689503161	-0.0111529316896483	0.0187375150156039	0.00744470619824803	-0.0296899078175357	-0.0131527738762569	-0.0242921512338073	0.00793053901537492	-0.0350144640524735	0.0198561100354319	-0.011075541899037	-0.00747121408790387	0.014196493477641
Otu164	-0.00256808198088799	-0.00854817173220289	-0.0306953268898765	-0.00389966729973087	-0.0225622756232644	-0.0278082260002892	0.0171638167115596	-0.0452023514599575	-0.0143602647076215	-0.0375674485730059	-0.0272697064523793	0.0136034480309323	0.0384242189172162	0.0119924961458664	-0.00416238806182553
Otu165	0.00722141414558109	0.0195175619564356	0.0305573780883579	0.0252324482909603	-0.0118626532162124	-0.00686533588414086	-0.034310480954055	-0.0466975398156197	-0.0109463781663471	-0.0076258294765552	-0.0240468640488942	-0.0555937813548694	-0.00312830301836062	0.0458866486663414	0.00266546918700171
Otu166	-0.0201096216610879	-0.000826122654673964	-0.030138221902784	0.0245264844476287	0.0150857890929306	-0.0371525911673641	-0.0227408985527711	0.0208242473782727	0.0289596370126309	0.0591080155734589	0.0120273215372843	-0.0116976003977881	-0.00183773021595789	0.0116894679171618	0.0628542901413806
Otu167	0.00835020866162855	-0.0157661180100667	0.0138843004424915	-0.0141396214917673	-0.0178995199949412	-0.0467646361107315	0.0255588451478903	-0.00973743385978115	0.0557940388164887	-0.037178139077377	-0.0133172602021112	0.0121690550079097	-0.00891033754208567	-0.000641513176182928	-0.00831841811378676
Otu168	-0.0210141022785649	-0.0119454707274759	-0.00962405944308843	0.0243078434555899	0.0125491595589359	-0.0300036213442002	0.0161516745460518	-0.0369479197455017	0.0341973493988959	0.0399955320888754	0.00945854308768515	-0.0245447387529769	0.0273455840505475	0.0287459968325851	0.0106661590650078
Otu169	0.0240160070356374	-0.0427053700295875	-0.0107624956061036	0.00740602445811217	-0.0232889318862243	-0.0316343952881359	0.0686184522556174	0.00952074724373007	0.0195360559844869	-0.0145385248858525	0.0696319625853877	-0.0165798719568183	0.0120324207089966	-0.0319207907376452	-0.0577340102795684
Otu17	0.0207402110266298	-0.120596122323402	0.141617133932013	0.0064324488057302	0.0771186784861703	0.0694015397050605	0.0899214116882807	0.0352645307974217	-0.103409400260095	0.178877508705926	-0.185903598503773	-0.104815691897371	-0.102375884963851	0.09086442687127	0.0603049129555391
Otu170	0.00504061985910486	-0.00164187797250625	-0.0128228736812025	0.0131148231163651	-3.33807774123233e-05	-0.0272107625392663	-0.0157825300456416	-0.00462447151986939	-0.00548896308249187	-0.0579722503261384	-0.0187557397580626	-0.0616743487482916	-0.0204985147322362	0.0167872666473024	-0.00101993955856786
Otu171	0.0129185181667673	0.0116726250607768	0.00612044440882584	0.040099690387157	0.00547878961903503	-0.0182162937980993	-0.0291715275558711	-0.0161358396276799	-0.0115045227775058	-0.055302980972933	0.00366582404099766	-0.0430717143064873	-0.0488502861618079	-0.0150634333418318	0.00188695430536326
Otu172	-0.0238327591364425	-0.0193316580015913	0.0108045616987942	-0.0127834119644861	-0.0108491656251255	-0.0379638144900751	-0.0158160373531409	-0.0225721122913316	0.0351338353375225	0.00687127627774132	0.0177805706761678	0.0237405503517128	-0.0240235557124309	-0.0370086854101218	0.0484761508688149
Otu173	-0.00855877101264487	0.00808140410246304	-0.03497796510784	0.0178496777348225	0.0195414619542365	0.0171346287486285	0.0320619139401805	-0.0523837597337263	0.000744692786227486	0.00650920169192618	-0.00895124613857273	0.032752949316356	0.00394441909812346	-0.0491712239576439	0.0762538547553626
Otu174	0.0130889978521679	0.0249090233830644	-0.000263603353829936	0.0110271620965452	-0.0206527070075608	0.00623899424071393	-0.0173004179668766	-0.039805772088164	-0.0216407893424164	0.0157677793236167	-0.0177343243987618	0.0219219118413915	-0.00349744797518316	-0.0243515244533998	0.00476535520031162
Otu175	0.0239563405570361	0.00574726186657821	-0.0145818718725186	-0.0101916546946125	-0.0340153120131537	-0.00376980901376423	-0.0249963664243579	-0.00579814695392728	-0.0104434673743335	-0.0553439539642516	-0.0247083797155696	-0.00512640001999596	-0.0263157492211252	0.0158509716599583	-0.0139637251334658
Otu176	0.0167115843382152	-0.00211103566861803	-0.0181336429521704	0.0297836376385168	-0.0270690695760031	-0.0245541236527277	0.00495103409149125	-0.0105053620642952	-0.025740685898221	-0.0324534524740754	0.00843790080104516	-0.00614986181424398	-0.0186854766609279	0.034859132496015	0.0112960047887707
Otu177	0.00539452554562817	-0.00739420322805906	-0.00896037916892395	-0.0119203345481635	0.043769515591163	0.000373647748890223	0.0510094521512642	-0.0275467824441699	0.00505092425935149	0.00620110747881997	-0.0388522058592851	-0.0755751826847159	0.0297824299041149	-0.00283660073035338	-0.0482903237944658
Otu178	0.0220321943073937	-0.0161951507839325	0.0029188095303633	0.00775795365358864	0.00325174794026508	0.000773326394930605	-0.0385432452238602	-0.0140278866417003	-0.0159368058836659	-0.0189897850644292	-0.0216676443605957	-0.0283243251978014	-0.0880041394892176	-0.0149712868937578	-0.012549041143188
Otu179	0.0236723433232164	-0.00623034529610308	0.00148510505861796	-0.0126976677059764	-0.0447720942660374	0.0281459451526714	-0.00300727722850125	-0.00701272104007771	0.0349826683377069	0.0150489306308838	0.0166661514357179	0.0141191681854927	0.0230109636639889	0.00681492454729567	-0.0211974062486698
Otu18	0.1301697566178	0.0141934626377038	0.0181714498582024	0.126314925331496	0.0597205028670122	-0.136158556935514	-0.0656536940848735	0.00347757730751144	-0.0963460523197667	-0.214390508327451	-0.0988745546905926	-0.0180989360992671	-0.0685500915184441	0.104770438487251	0.0249505321480472
Otu180	0.0128474787554403	0.031966750751892	-0.0116958388004613	-0.0501770173717376	-0.0138074999314412	0.0192183084698254	-0.0560308701272867	0.000684683447801729	-0.000334468070272692	0.0100732545667251	-0.00543063906012656	-0.0243014242007451	-0.0116794596907983	-0.0286508570062731	-0.0095945594027159
Otu181	0.0106893345894263	-0.00535780829976887	-0.00353873509307128	0.0204436867681818	-0.0487139443719399	-0.00962856658481337	0.000191738780234908	-0.00938746577834197	-0.0366623521562881	0.00223111317794358	0.0427721574239855	0.00568165042501025	-0.00224001092738877	-0.0150478616242458	-0.00589045263556869
Otu182	0.00487793408665053	-0.0367297455500041	0.0154553705893371	-0.0169302459275715	-0.0362980092578787	-0.00486736480364768	0.0213270487713359	0.0226352364679094	-0.0135048601105545	0.0217967612571343	-0.0690723739556302	0.00124736713768678	0.037225515313073	-0.00626018270290316	-0.0102817611771541
Otu183	0.0018754983739623	-0.0311208197204665	0.0111377175877072	0.00905890004838055	-0.0135950877037505	-0.0217734026794958	0.0148240506101349	0.045747815689051	0.0132800089864591	0.0408278421489467	-0.0276913577056537	0.0113288900723394	0.0423053352728556	-0.0266946812107348	-0.0144359081682704
